the_geom,the_geom_webmercator,objectid,serialnum,description,recycler,lat,lng,
0101000020E61000005AEEF6CDE7CA52C091AED36AB6FA4340,0101000020110F0000AB93039DCEEB5FC11A7A6054098A5241,222,171945,Nw 19th/Parkway,yes,39.95869193,-75.17039823,19103
0101000020E6100000737A5519B0CA52C044FA98D8EAFA4340,0101000020110F000090D2E5FD6FEB5FC1F86E0B6C438A5241,223,171950,Nw 17th/Callowhill,yes,39.96029193,-75.16699823,19130
0101000020E6100000C42DF92A55C852C000852732E0044440,0101000020110F0000ED3E47DA6FE75FC1A98D3ACF4D955241,224,171953,Nw 5th/Chew,no,40.03809192,-75.13019823,19120
0101000020E6100000FFC17C80AFCA52C0B0183BF8F1F94340,0101000020110F0000D4C045FA6EEB5FC17FDA31AC2F895241,225,171954,Sw 16th/Market,no,39.95269683,-75.16696179,19102
0101000020E6100000E621BA9179C952C04491A9A244F94340,0101000020110F0000112B9C8660E95FC1265BECA36F885241,226,171955,Nw 4th/Walnut,no,39.94740709,-75.148045,19106
0101000020E6100000B5BF0ECCF8CA52C06D9E7D242CFA4340,0101000020110F000098B1157AEBEB5FC156F0C61F70895241,227,171956,Nw 19th/JFK Boulevard,no,39.95447212,-75.17143537,19103
0101000020E61000009BE6217AE0CA52C09453259F20FA4340,0101000020110F0000FB6BB92AC2EB5FC13842135C63895241,228,171957,Sw 18th/JFK Boulevard,no,39.95412053,-75.16995099,19103
0101000020E610000028C117F665CB52C0068C5488EEF94340,0101000020110F000057D73CE7A4EC5FC13FFF56DD2B895241,229,171959,Ne 23rd/Chestnut,no,39.95259194,-75.17809822,19103
0101000020E61000009442BDE210CA52C007D4852069F94340,0101000020110F0000F5C5528D61EA5FC19066331198885241,230,171960,Ne 10th/Walnut,no,39.94852072,-75.15728062,19107
0101000020E610000095CE79B939CB52C01876693FC0FA4340,0101000020110F000066733CC359EC5FC1089ECA38148A5241,231,171961,Se 22nd/Winter,no,39.95899193,-75.17539822,19103
0101000020E6100000A56C6CBCACC952C0E51DD04051F94340,0101000020110F000046661070B7E95FC1281E649E7D885241,232,171962,Nw 6th/Walnut,no,39.94779215,-75.15116797,19106
0101000020E61000009D3BE8B48ACA52C0E989E0CD33FA4340,0101000020110F000035EC2A7A30EB5FC1CF52E39C78895241,233,171963,NE 15th and Arch Streets,no,39.95470594,-75.16471598,19102
0101000020E6100000BA4FC71B4ACB52C0D4973CAF1FFA4340,0101000020110F0000F971AE9775EC5FC15A4B455262895241,234,171964,Se 22nd/Market,no,39.95409193,-75.17639822,19103
0101000020E61000005BCBEAD446CB52C0FFC34D5D67FB4340,0101000020110F0000A77ACA0670EC5FC1C8BCA665CD8A5241,235,171965,Se 23rd/Spring Garden,no,39.96409193,-75.17619822,19130
0101000020E61000005BB7A4624DCB52C0BD50210837F94340,0101000020110F00004FEB93287BEC5FC10B9AE19160885241,236,171967,sw 21st/Pine,no,39.94699194,-75.17659823,19103
0101000020E61000005EE9AAB23FC952C00FCD8F1632F94340,0101000020110F00004FA0BD39FEE85FC1EB4CDB175B885241,237,171968,Sw 2nd/Walnut,no,39.94684107,-75.14451281,19106
0101000020E610000044B38F1AFDCA52C06564C1D5E1F84340,0101000020110F0000E659CCCAF2EB5FC1EDA64C3002885241,238,171969,Se 18th/South,yes,39.94439194,-75.17169823,19146
0101000020E6100000A1A75CF053CB52C02D897841EBF94340,0101000020110F00008AFD594A86EC5FC1BFD8F43B28895241,239,171970,Nw 22nd/Chestnut,yes,39.95249194,-75.17699822,19103
0101000020E6100000C8ABFCBDFECA52C04C034E98D7F94340,0101000020110F000095253C93F5EB5FC11F87AC7312895241,240,171971,Ne 19th/Chestnut,no,39.95189194,-75.17179823,19103
0101000020E610000024285EABFAC952C0F4B343B55EF94340,0101000020110F0000F122C0D03BEA5FC1456F4A868C885241,241,171972,Sw 9th/Walnut,no,39.94820276,-75.15592465,19107
0101000020E610000078EC21EEA9C952C0EC5B473B4BF94340,0101000020110F0000DF77F9ABB2E95FC19C3BA0F276885241,242,171973,Se 6th/Walnut,yes,39.94760838,-75.15099672,19106
0101000020E61000000CBD023D42CA52C0C6173899B7F84340,0101000020110F0000BF98E761B5EA5FC11FEA7C66D3875241,243,171975,Nw 11th/South,yes,39.94310298,-75.16029287,19147
0101000020E6100000472F988B40C952C013E9CEB158FA4340,0101000020110F0000927A36AAFFE85FC125625C7CA1895241,244,171976,Sw 3rd/Vine,no,39.95583174,-75.14456453,19106
0101000020E6100000BB223C8B3AC952C0493150A161F94340,0101000020110F0000F52D8D78F5E85FC18C0703C38F885241,245,171978,Sw 2nd/Chestnut,yes,39.94829194,-75.14419824,19106
0101000020E610000032FE670B48C952C03A7742ECE2F84340,0101000020110F00001FCD34670CE95FC1543AD26403885241,246,171979,Se 2nd & Spruce St,no,39.94442514,-75.14502225,19106
0101000020E61000004C3E8A7F8DC952C05B85B36184F84340,0101000020110F0000ED7C8D6082E95FC14D143CAA9A875241,247,171980,4th & South (Jim's Steaks),no,39.94153997,-75.14926136,19147
0101000020E61000003BBAC87B25C952C078C5AE6229F94340,0101000020110F0000CA36A1B2D1E85FC13647C57351885241,248,171981,Sw Front/Walnut,no,39.94657548,-75.14291281,19106
0101000020E6100000D6B4276C65CA52C049CBC8FE69FA4340,0101000020110F000085217225F1EA5FC12C6D89A7B4895241,249,171982,"Broad & Race, NE (Church)",no,39.95635972,-75.16244034,19107
0101000020E61000002FD1FFF70BCB52C0866DC5BC4DFA4340,0101000020110F000076B1B70A0CEC5FC10B437B5895895241,250,171983,Se 20th/Arch,no,39.95549736,-75.17260551,19103
0101000020E610000022C74E5839C952C02AB3F2976FF84340,0101000020110F0000B16C346FF3E85FC16C6F2BA383875241,251,171984,Sw Front/South,yes,39.94090556,-75.14412506,19147
0101000020E61000007773880DABCA52C06D73C99C13FA4340,0101000020110F000086D9A46B67EB5FC13A9640F254895241,252,171985,Sw 16th/JFK Boulevard,no,39.95372352,-75.16669024,19102
0101000020E6100000CEE5940A14CB52C09D3BD18329FA4340,0101000020110F0000E5FF03C119EC5FC19B287E366D895241,253,171986,Ne 20th/JFK Boulevard,no,39.95439193,-75.17309823,19103
0101000020E610000021FD6D8D89CA52C09AA3553006FA4340,0101000020110F000097F544842EEB5FC15D34E81246895241,254,171987,"22nd & Croskey, NW",no,39.95331387,-75.16464554,19102
0101000020E6100000DE24CAACC8CA52C04374CB9312FA4340,0101000020110F0000428291BC99EB5FC10BB2A8CC53895241,255,171988,Sw 17th/JFK,no,39.95369193,-75.16849823,19103
0101000020E61000000CC6E4F2E7CA52C04B6B583BD1F94340,0101000020110F000037E1BDDBCEEB5FC16BB8F2660B895241,256,171991,Nw 18th/Chestnut,yes,39.95169775,-75.17040703,19103
0101000020E6100000E76647A803CB52C0E443950AD1F94340,0101000020110F0000230592ECFDEB5FC117A4EC300B895241,257,171992,Sw 19th/Chestnut,yes,39.95169194,-75.17209823,19103
0101000020E6100000B43FA37BC0CA52C0C6BF741FEEFA4340,0101000020110F0000D24458D28BEB5FC1C574880D478A5241,258,171993,Ne Franklin Town/Callowhill,yes,39.96039193,-75.16799823,19130
0101000020E6100000CD34A6F3CBCA52C07456673FC0FA4340,0101000020110F0000CCB3744D9FEB5FC1AC43C838148A5241,259,171994,Nw 18th/Vine,no,39.95899193,-75.16869823,19103
0101000020E6100000C5E9011571C952C049A6E8E97DF84340,0101000020110F0000D7F2061C52E95FC111DC0E8093875241,260,171995,Se 3rd/South,yes,39.94134258,-75.14752698,19147
0101000020E610000070B4E90355C952C0843A54BA79F84340,0101000020110F0000B2C66B6F22E95FC12C4109DD8E875241,261,171996,Nw 2nd/South,yes,39.94121484,-75.14581392,19147
0101000020E6100000D9DD208543CC52C0A9BF0502C9074440,0101000020110F0000F4273A3E1DEE5FC1B0C2282B88985241,262,171997,7236 Germantown Avenue (WaWa Market),no,40.06082177,-75.1916211,19119
0101000020E6100000B572E0D83CCD52C058BC2C44FBF74340,0101000020110F000072A614C0C4EF5FC1A0D43BC802875241,263,171998,4910 Botanic Ave,yes,39.93735554,-75.20683882,19143
0101000020E61000009D4452C3E9CA52C053F61039B8FA4340,0101000020110F0000AF719EF0D1EB5FC1E3518B540B8A5241,264,171999,Sw 19th/Parkway,yes,39.95874704,-75.17051776,19103
0101000020E6100000218F4CD3F7C952C0015E476962F94340,0101000020110F00006E710DFC36EA5FC174E48AA090885241,265,172001,Ne 9th/Walnut,yes,39.94831577,-75.15575106,19107
0101000020E6100000FE46E65BDEC952C04EFDD82356F94340,0101000020110F00008F4432BA0BEA5FC1CE89550883885241,266,172003,Se 8th/Walnut,yes,39.94794129,-75.15419672,19106
0101000020E61000005604DE3F72C952C0A2F4CACE82F84340,0101000020110F000068A9AB1754E95FC1F345EBEB98875241,267,172004,Nw 3rd/South,yes,39.94149194,-75.14759823,19147
0101000020E6100000FF8E250FFBC952C092545ED04BFA4340,0101000020110F0000C12C3C7A3CEA5FC10F2FEB3693895241,268,172005,Nw 10th/Race,no,39.95543866,-75.15594844,19107
0101000020E61000001A60DDA046CA52C0B7F6CD0DBAFB4340,0101000020110F00006145E2D6BCEA5FC16318E806298B5241,269,172006,Sw Broad/Ridge,no,39.96661542,-75.16056081,19130
0101000020E61000001BB93A361ACB52C014DFF8CFF0FA4340,0101000020110F0000AACF343C24EC5FC1CFE66F084A8A5241,270,172007,20th Ben Franklin Pkwy,no,39.96047401,-75.17347484,19130
0101000020E61000009B31765AA1CA52C007A6BF9A71FA4340,0101000020110F0000DCBEE5F156EB5FC10D14D615BD895241,271,172008,Nw 16th/Race,no,39.95659193,-75.16609823,19102
0101000020E6100000AC8BEAEDB9CA52C05680823A8CF94340,0101000020110F000014E690B080EB5FC1970863F4BE885241,272,172009,Sw 16th/Walnut,no,39.94959194,-75.16759823,19102
0101000020E6100000F559932387CA52C07C8E1CC43CFB4340,0101000020110F00001A37C86A2AEB5FC1F820B8319E8A5241,273,172011,Ne 16th/Spring Garden,no,39.96279193,-75.16449823,19130
0101000020E6100000E230587BBFC952C0344D023493F84340,0101000020110F00003EA48347D7E95FC1760A5615AB875241,274,172016,"6th & South, SE",no,39.94199228,-75.15231212,19147
0101000020E61000007ED3BA4D37CB52C0F3A81ED3FEFA4340,0101000020110F00002A0089A655EC5FC1879B288F598A5241,275,172017,Sw 22nd/Parkway,no,39.96090163,-75.17525047,19130
0101000020E610000033636BAD48CB52C0BDBEA2DD5CFA4340,0101000020110F0000FA37622973EC5FC18CA07A1BA6895241,276,172018,Sw 22nd/Arch,no,39.95595904,-75.17631088,19103
0101000020E6100000DA7A9D3F61CA52C0D26E546079F94340,0101000020110F0000B3566C0EEAEA5FC171CEA611AA885241,277,172019,Sw 13th/Walnut,no,39.94901661,-75.16218558,19107
0101000020E610000034E6D7392ECA52C020C9FBAF6BF94340,0101000020110F0000217DB06393EA5FC145255AE79A885241,278,172020,Sw 11th/Walnut,no,39.94859886,-75.15907141,19107
0101000020E61000006CA537693DCA52C02B4A6371A6F94340,0101000020110F00009C0CC92EADEA5FC1E80D2EFFDB885241,279,172022,Ne 12th/Chestnut,no,39.95039193,-75.15999823,19107
0101000020E6100000D32DF00FB7C952C08201E48EDEF84340,0101000020110F0000D8F856FAC8E95FC10C7F058FFE875241,280,172023,6th/Panama/West Side,no,39.94429194,-75.15179823,19106
0101000020E6100000190662F9DDCA52C014A716D425FB4340,0101000020110F0000C0C558EABDEB5FC15BEE15C7848A5241,281,172024,Nw 19th/Hamilton,no,39.96209193,-75.16979823,19130
0101000020E61000001E4E780493C952C07398912344F94340,0101000020110F0000246D8EC08BE95FC1B20820176F885241,282,172025,Sw 5th/Walnut,no,39.94739194,-75.14959823,19106
0101000020E61000005D3777412ECB52C051811DC43CFB4340,0101000020110F0000E4A3204846EC5FC10D2EB9319E8A5241,283,172026,Sw 22nd/Pennsylvania,no,39.96279193,-75.17469823,19130
0101000020E6100000873D51ECFDC852C06EE437C892F94340,0101000020110F000089BD1B808EE85FC1D7971037C6885241,284,172027,Se Penns Landing/Columbus Blvd,no,39.94979193,-75.14049824,19106
0101000020E61000005ED2ACC546C952C037D7F09E19FA4340,0101000020110F0000C14CEB3D0AE95FC160C96C9A5B895241,285,172028,Sw 3rd/Race,no,39.95390689,-75.14494459,19106
0101000020E6100000B572E0D83CCD52C058BC2C44FBF74340,0101000020110F000072A614C0C4EF5FC1A0D43BC802875241,286,172029,4910 Botanic Ave - Repair shop /Under repair,no,39.93735554,-75.20683882,19143
0101000020E6100000809B010770C952C0DCB2107AA4F84340,0101000020110F00006027675150E95FC1B096DA37BE875241,287,172030,Nw 3rd/Lombard,no,39.94251943,-75.14746261,19147
0101000020E61000003C63EC221ECA52C05B0509F1EDF84340,0101000020110F0000C3134A0F78EA5FC137EEA1990F885241,288,172031,Ne 10th/Pine,no,39.9447614,-75.15808938,19107
0101000020E6100000B9D073D713C952C0DD2391D0D3F94340,0101000020110F000004972FBBB3E85FC1BCFD83430E895241,289,172032,Nw Front/Arch,no,39.95177657,-75.14183604,19106
0101000020E6100000B5E34D420CCA52C03395C67115FB4340,0101000020110F000046F470B159EA5FC126F1849F728A5241,290,172033,Se Ridge/Spring Garden,no,39.96159193,-75.15699823,19123
0101000020E610000001CFA33E25C952C0A3567441EBF94340,0101000020110F0000FD27C54AD1E85FC13D32F03B28895241,291,172035,Se 2nd/Elfreths Alley,no,39.95249193,-75.14289824,19106
0101000020E61000008D64780493C952C0352FABCA2CFA4340,0101000020110F00003F938EC08BE95FC1FDA2E4D770895241,292,172036,Sw 6th/Race,no,39.95449193,-75.14959823,19106
0101000020E61000000DB421F9B2C952C0F0E5E42DFAF94340,0101000020110F00003BC53B08C2E95FC1152BAAC438895241,293,172037,"7th & Arch, W (Not at Location-Unknown)",no,39.95294737,-75.15154866,19106
0101000020E6100000AF1B79A775CA52C0E61C461058F94340,0101000020110F0000A6EAABB70CEB5FC1F6FBDC2985885241,294,172038,SW Juniper/ Locust,no,39.94799999,-75.16343104,19107
0101000020E6100000BDC1C14223CB52C02E7CAC3889004440,0101000020110F0000A4B20F9B33EC5FC1CDC2A3B57D905241,295,172039,Sw 27th/Alleghney,yes,40.00418766,-75.17402715,19132
0101000020E61000000AB252A1A4CA52C01056D77340FA4340,0101000020110F00007DAFC9825CEB5FC11D0765A086895241,296,172041,Nw 16th/Parkway,no,39.95509193,-75.16629823,19102
0101000020E610000095500EA7B6CA52C06E6E5E818FF94340,0101000020110F00003C6BAD1F7BEB5FC1D501BB95C2885241,297,172044,Ne 16th/Walnut,yes,39.94969194,-75.16739823,19102
0101000020E6100000F897EC7631CA52C07C2201181DFA4340,0101000020110F0000C875F7E398EA5FC1D96073735F895241,298,172045,Ne 12th/Arch,yes,39.95401287,-75.15926908,19107
0101000020E6100000FD32F355DCCA52C0A51D900147FA4340,0101000020110F0000EBD3E521BBEB5FC1EC9A3CE38D895241,299,172046,Sw 18th/Parkway,yes,39.95529193,-75.16969823,19103
0101000020E6100000FD65C8DEAEC952C07652C4A3FBF94340,0101000020110F0000623A1C10BBE95FC160C7E2623A895241,300,172047,Ne 7th/Arch,yes,39.95299193,-75.15129823,19106
0101000020E61000002B986E7D7BCA52C08C6557D9E5F94340,0101000020110F000015A64FA116EB5FC1ADD2763E22895241,301,172048,"17th & Cherry, N",yes,39.95232693,-75.16378723,19102
0101000020E61000009850974AD2CA52C0AA2713B77FFA4340,0101000020110F0000F0952F12AAEB5FC1B7C83AB8CC895241,302,172049,Ne 18th/Race,yes,39.95702256,-75.16908517,19103
0101000020E6100000CB120B8C16CA52C0028AEB2212FA4340,0101000020110F00009BA81C2B6BEA5FC1D7FE994F53895241,303,172051,Se 11th/Arch,yes,39.95367848,-75.15762616,19107
0101000020E6100000B16C3BC8D5CA52C098E9FA2C3DFA4340,0101000020110F0000FD082000B0EB5FC134B9F9FE82895241,304,172052,Nw 17th/Parkway,no,39.95499193,-75.16929823,19103
0101000020E610000052953AD9F2CC52C0AED839E04CFB4340,0101000020110F0000696F630E47EF5FC182CE940BB08A5241,305,172053,Nw 40th/Lancaster,no,39.96328357,-75.2023223,19104
0101000020E6100000392452D38AC952C0F16DC9CE82F84340,0101000020110F0000CB6D56D67DE95FC12C95E9EB98875241,306,172056,Se 4th/South,no,39.94149194,-75.14909823,19147
0101000020E6100000DEC516284CCA52C0229227F84DF94340,0101000020110F0000B0DBC83AC6EA5FC1157714FB79885241,307,172058,Sw 12th/Locust,no,39.94769194,-75.16089823,19107
0101000020E6100000B916183F17CA52C09033A26416FA4340,0101000020110F000015713F5B6CEA5FC1CF43EE0658895241,308,172059,NE 11th/Arch,no,39.95380838,-75.15766885,19107
0101000020E6100000FFA62686C8CA52C027750C2FF5F84340,0101000020110F000098D0EF7A99EB5FC19FF67C9F17885241,309,172062,Se 16th and Lombard,no,39.94498242,-75.16848902,19146
0101000020E6100000110C2D192BCB52C01C13BE5A5AFA4340,0101000020110F00007F832AEB40EC5FC1A9862C53A3895241,310,172063,Ne 21/Arch,no,39.9558824,-75.17450551,19103
0101000020E61000009C05099E2CCB52C0B0728C332DF94340,0101000020110F000024C4AE7F43EC5FC170B3F5AD55885241,311,172065,Se 20th/Pine,no,39.94669194,-75.17459823,19103
0101000020E61000009191813623CB52C048866FB5BCFA4340,0101000020110F00000D91408633EC5FC1405AF44C108A5241,312,172067,Se 21st / Winter,no,39.95888393,-75.17402423,19103
0101000020E610000090FEDB9E52CB52C010DDD3769DFA4340,0101000020110F000038C6110D84EC5FC13B666EAEED895241,313,172069,Se 23rd/Race,no,39.95793043,-75.17691776,19103
0101000020E610000010D19CB82CC952C033CDC7FFD7F94340,0101000020110F0000F868D8FDDDE85FC129A350E612895241,314,172070,Sw 2nd/Arch,no,39.95190427,-75.14335456,19106
0101000020E6100000406C8C45ABCA52C0D7D48AEA11F94340,0101000020110F00001FBCCACA67EB5FC1B55DE37337885241,315,172071,Ne 15th/Pine,no,39.94585926,-75.16670359,19102
0101000020E6100000C5CF0B2FABCA52C0BF921FE639FA4340,0101000020110F0000C7C191A467EB5FC1EFF78F5D7F895241,316,172072,Sw 16th/Parkway,no,39.95489193,-75.16669823,19103
0101000020E61000000697A37BC0CA52C06EDBFB2C3DFA4340,0101000020110F000025D958D28BEB5FC123C5FAFE82895241,317,172073,Ne 17th/Arch,no,39.95499193,-75.16799823,19103
0101000020E6100000462BDAC766C952C0BD1B99FAE7F94340,0101000020110F000035B78D9C40E95FC152428F9A24895241,318,172074,Sw 4th/Arch,no,39.95239193,-75.14689823,19106
0101000020E6100000B572E0D83CCD52C058BC2C44FBF74340,0101000020110F000072A614C0C4EF5FC1A0D43BC802875241,319,172076,4910 Botanic Ave - Outdoor storage room,no,39.93735554,-75.20683882,19143
0101000020E6100000D2E36B2465C952C07DBAC1BC6EF94340,0101000020110F00009BB21BD43DE95FC1DEEF54489E885241,320,172077,Bet/3rd/4th/Chestnut,no,39.94869194,-75.14679823,19106
0101000020E6100000BF8FFCD671CA52C0ADCEC0D5E1F84340,0101000020110F00008FCD023D06EB5FC111014C3002885241,321,172078,Sw 13th/Lombard,no,39.94439194,-75.16319823,19147
0101000020E6100000EBBE0EA7B6CA52C059FC772878FA4340,0101000020110F0000A626AE1F7BEB5FC1529AB758C4895241,322,172079,Sw 17th/Race,no,39.95679193,-75.16739823,19102
0101000020E6100000256397AF8DCA52C0B18C58A131FA4340,0101000020110F0000A5DCA98935EB5FC1EBCF473476895241,323,172081,Nw 15th/Arch (No Unit at this Location),no,39.9546396,-75.16489782,19102
0101000020E61000009DF2B1D3F9CA52C0A872E53AFBFA4340,0101000020110F00005849E639EDEB5FC156D08193558A5241,324,172088,NE 20th/Callohill,yes,39.96079193,-75.17149823,19130
0101000020E6100000DD5F3C8B3AC952C0DB9FE0A751F84340,0101000020110F0000CC958D78F5E85FC1A2B48B7962875241,325,172100,Se Front/Bainbridge,no,39.93999194,-75.14419824,19147
0101000020E61000008B15809809CB52C09126F0FE8FFA4340,0101000020110F0000ECC6D10208EC5FC18CF62DC2DE895241,326,172103,Nw 20th/Race,yes,39.9575194,-75.17246068,19103
0101000020E61000002CFC71735CCB52C07CBD342194F94340,0101000020110F0000426BBEBF94EC5FC1811644B5C7885241,327,172104,Ne 22nd/Locust,yes,39.94983306,-75.17751776,19103
0101000020E610000061A5347584CA52C02C256A845BF94340,0101000020110F000090E6E9DC25EB5FC16AA159FD88885241,1,171237,Se Broad/Locust,yes,39.94810538,-75.16433458,19107
0101000020E6100000FDB31A2291CA52C0F6E6D067E7F84340,0101000020110F00001E59B3643BEB5FC12081105C08885241,2,171610,Se Broad/Lombard,yes,39.94456194,-75.16510823,19147
0101000020E6100000911E74E295CA52C0EA4631F1EEF84340,0101000020110F0000DFCFCA7643EB5FC1517B66B510885241,3,171611,Nw Broad/Lombard,yes,39.94479194,-75.16539823,19146
0101000020E61000001B4724A799CA52C047080BDDCCF84340,0101000020110F0000017E69DD49EB5FC1E6FDF7F4EA875241,4,171612,Nw Broad/South,yes,39.94375194,-75.16562823,19146
0101000020E610000026917D6B7FCA52C04A703C40B8F94340,0101000020110F000086E4334E1DEB5FC19966D9B9EF885241,5,171613,Nw Broad/Chestnut,yes,39.95093539,-75.16402709,19102
0101000020E61000000E89B70B9DCA52C0781AE4C8AAF84340,0101000020110F0000C745C6A04FEB5FC1E159AE34C5875241,6,171614,Sw Broad/Bainbridge,yes,39.94271194,-75.16583531,19146
0101000020E61000009F0E3AC8D5CA52C0387E6A264DFB4340,0101000020110F00005CB61D00B0EB5FC1B0A25B59B08A5241,7,171615,Se 19th/Spring Garden,yes,39.96329193,-75.16929823,19130
0101000020E6100000202659A876CA52C0717DCA6BCCF94340,0101000020110F000095F6FF6B0EEB5FC1E3D5821206895241,8,171616,Se Broad/Penn,no,39.95155094,-75.16349229,19107
0101000020E61000003BD9123CA8CA52C0414FC5FB51F84340,0101000020110F0000322E2CA262EB5FC129A579D662875241,9,171617,Sw Broad/Christian,yes,39.94000194,-75.16651823,19146
0101000020E61000006701FAF584CA52C06258E94187F94340,0101000020110F000086E1A4B726EB5FC18D558572B9885241,10,171618,Nw Broad/Walnut,yes,39.94944023,-75.16436529,19102
0101000020E61000005DCFF5718DCA52C0EC3E701139F94340,0101000020110F00002A0FFA2035EB5FC1FD2566D362885241,11,171619,Nw Broad/Spruce,yes,39.94705408,-75.16488313,19102
0101000020E6100000D32DC83B8FCA52C0B91D466105F94340,0101000020110F0000AD13A22A38EB5FC14F98A79029885241,12,171620,Se Broad/Pine,yes,39.94547668,-75.16499228,19102
0101000020E6100000D3EDC9003DCA52C09236394ADAF94340,0101000020110F0000F523677DACEA5FC14486097015895241,13,171621,Nw 12th/Market,no,39.95197418,-75.15997333,19107
0101000020E6100000CFF09D5DBDCA52C00799897647FB4340,0101000020110F0000F386D38686EB5FC172941E0CAA8A5241,14,171622,Se 18th/Spring Garden,yes,39.96311838,-75.16780796,19130
0101000020E610000039B54A126ECA52C0D2BFFE173DFB4340,0101000020110F0000423E61D6FFEA5FC1E23CAB8E9E8A5241,15,171623,Ne 15th/ Spring Garden,yes,39.96280193,-75.16296823,19130
0101000020E610000029D359AEA1CA52C07260E9B44EF84340,0101000020110F00001944648057EB5FC1BF5C43355F875241,16,171624,Se Broad/Christian,yes,39.93990194,-75.16611823,19147
0101000020E6100000D04AFD58ABCA52C08EF7AF7935F84340,0101000020110F0000C572D0EB67EB5FC18CA65D4243875241,17,171625,Nw Broad/Carpenter,yes,39.93913194,-75.16670823,19146
0101000020E6100000A9A87CAB98CA52C010BC5979A9F84340,0101000020110F00001B7EF33148EB5FC15F1EFCC0C3875241,18,171626,Se Broad/Bainbridge,yes,39.94267194,-75.16556823,19147
0101000020E6100000E31B1E56A2CA52C0A126F80A40FB4340,0101000020110F0000943F5C9D58EB5FC1C7A73DD3A18A5241,19,171627,Sw 17th/ Spring Garden,yes,39.96289193,-75.16615823,19130
0101000020E610000078E5E53F82CA52C03D7288519FF94340,0101000020110F0000A08AAE1C22EB5FC1C3E4921AD4885241,20,171628,Nw Broad/Sansom,yes,39.95017451,-75.1641998,19110
0101000020E6100000A7106F3FBCC952C08A430974B9F94340,0101000020110F00007B8439C9D1E95FC1156ADB0EF1885241,21,171629,Nw 7th/ Market,yes,39.95097208,-75.15211473,19106
0101000020E6100000233517F3A8CA52C0D36E8AC614FA4340,0101000020110F00007DA00BD963EB5FC1B8BA243C56895241,22,171640,"16th & JFK, NE",no,39.95375902,-75.16656186,19102
0101000020E6100000E0F5AE5BEECA52C050D5FFFA56FB4340,0101000020110F000064CDC9BED9EB5FC14850F53DBB8A5241,23,171641,Sw 20th/Spring Garden,yes,39.96359193,-75.17079823,19130
0101000020E6100000877BA06495CA52C085C16FFBC5F84340,0101000020110F0000F81A10A142EB5FC1CDEF8355E3875241,24,171642,Se Broad/South,yes,39.94354194,-75.16536823,19147
0101000020E6100000013FCB56BAC952C09DB2D38CB3F94340,0101000020110F0000A979388BCEE95FC16DED9B84EA885241,25,171643,Se 7th/Market,yes,39.95079193,-75.15199823,19106
0101000020E6100000CE169CCFA3CA52C0AE8766CD6FF84340,0101000020110F00000A95911E5BEB5FC1675A61DE83875241,26,171644,Nw Broad/Catharine,yes,39.94091194,-75.16624823,19146
0101000020E6100000299D4CB18DCA52C0F837CB9312FA4340,0101000020110F00000A89908C35EB5FC13F6FA8CC53895241,133,171828,Sw 15th/JFK Boulevard,yes,39.95369193,-75.16489823,19102
0101000020E61000007C39528766CA52C0854CF144DFF94340,0101000020110F000016926E06F3EA5FC1231C4EF41A895241,134,171829,Ne Juniper/Market (Macy's),no,39.95212614,-75.16250785,19107
0101000020E61000004E46550820CA52C04D8B2BAF50FA4340,0101000020110F00000B7ECE477BEA5FC1F59D539C98895241,135,171830,Race/ Marvine,no,39.95558729,-75.15820511,19107
0101000020E610000089C573E295CA52C07E4630CFF1F94340,0101000020110F0000A438CA7643EB5FC19B2EB97E2F895241,136,171831,Nw 15th/Market,yes,39.95269194,-75.16539823,19102
0101000020E6100000139D1FBA28CA52C0B9A892169EF94340,0101000020110F00007B1A890C8AEA5FC1E234A3BDD2885241,137,171832,Sw 11th/Chestnut,yes,39.95013697,-75.15873578,19107
0101000020E6100000009E8441BEC952C06C2AC04A87F94340,0101000020110F000084CA7232D5E95FC1A73A507CB9885241,138,171833,Ne 7th/Chestnut,yes,39.94944128,-75.1522373,19106
0101000020E61000005DC925AA3FCA52C0F2686385A3F94340,0101000020110F0000B268C202B1EA5FC1A2EA7CC2D8885241,139,171834,Se 12th/Chestnut,yes,39.95030277,-75.16013578,19107
0101000020E6100000CBC23FB7D8C952C04C47F63F8AF94340,0101000020110F000091EB4F2402EA5FC12E4C33C3BC885241,140,171835,Se 8th/Chestnut,yes,39.94953155,-75.15385228,19106
0101000020E6100000E9450428C1C952C0BBF2A8DF83F94340,0101000020110F0000CD36A81FDAE95FC12F65D5B2B5885241,141,171836,Sw 7th/Chestnut,yes,39.94933697,-75.15241433,19106
0101000020E6100000C1744952F5C952C059DA39C892F94340,0101000020110F0000829A3ABB32EA5FC1E7C31237C6885241,142,171837,Sw 9th/Chestnut,yes,39.94979194,-75.15559823,19107
0101000020E6100000D432E6AADAC952C09121F6848EF94340,0101000020110F000081AB047505EA5FC167C1187EC1885241,143,171838,Nw 8th/Chestnut,yes,39.94966185,-75.15397141,19107
0101000020E610000085A831842ACA52C0E0ACA6DB6FF94340,0101000020110F0000DB479D168DEA5FC169002B869F885241,144,171839,Ne 11th/Walnut,yes,39.94872614,-75.15884499,19107
0101000020E61000007A15882114CA52C003F1104C66F94340,0101000020110F000096F3811067EA5FC1BE0C9DEE94885241,145,171841,Sw 10th/Walnut,yes,39.94843436,-75.1574787,19107
